,fens,eval_move_final,preds_num
573940,8/4q1kp/2bR1p2/1pP1p3/1Pp1N3/4QP2/5KPP/r7 b - - 13 34,0.23199999999999998,133.254
702597,7k/p1q2p1p/8/1pnPp1P1/5p1P/PpPn4/4Q1B1/5R1K w - - 0 38,0.0,133.25095
3944331,4r1k1/pb2r2n/1pn2qpp/2pp1p2/3PP1Pb/P2B1PN1/1P1BN1KR/3R2Q1 w - - 1 28,0.7340000000000001,133.24649
6756392,1r1q2k1/5p1p/2b1p1pP/p1Pp2P1/r2P1Q2/4R3/B3RP2/6K1 b - - 2 36,0.0,133.23723
637748,5k2/5p1p/3ppnpP/5q2/1P3P1Q/rBr1R1P1/P7/4R1K1 b - - 5 40,0.0,133.2031
1702733,2b1r1k1/5p2/1PNq3b/6nB/3N4/PPnQ2P1/5B2/5RK1 b - - 2 39,1.0,133.18956
2430119,6Q1/2kbqB2/p3p3/1p1pP1N1/3n3p/1Pr5/5PP1/3R2K1 b - - 1 36,0.018000000000000002,133.1564
763629,5r2/R1n3kp/2prn1p1/1q2p2P/b3P3/P1Q2NP1/5PBK/2R5 b - - 4 30,0.954,133.1284
10517591,2r3k1/5pp1/4p1np/RN1pP2q/5P2/1P1r2P1/P1b3B1/2R1Q1K1 w - - 4 33,1.0,133.1208
1665049,r4b1r/1b1nk3/2q1ppQ1/ppP5/1n2PB2/1PN3P1/5PBP/R1R3K1 b - - 4 22,1.0,133.11285
10316671,1k1rbr2/1q6/1Np2p2/PpQ1p1pp/1N2P3/7P/5PP1/2R3K1 b - - 7 28,0.0,133.05975
12299431,2r1k2b/2r2p1n/p2p1P2/2nPpqPP/1p4N1/4BP2/PP1Q2R1/5RK1 b - - 10 32,0.152,133.0479
8582450,8/ppr1rpk1/5n1p/6p1/1Q1P4/3NnBqP/PP3RP1/2R3K1 w - - 5 26,0.0,133.04402
8423588,8/6k1/2b1qNp1/1r2p2p/3p3Q/1P1R1P1P/r5P1/2R3K1 b - - 0 32,0.0,133.01393
6758296,1rr2k2/p2n1pbQ/4p1p1/2pqP3/3P3R/B4R2/P1B1KPP1/8 b - - 9 25,0.0,132.97574
10780779,r1r3k1/q5pp/5b2/3Pp3/pnPnQ2P/1P3P1B/1K5R/N2R2B1 w - - 2 29,0.67,132.97318
717538,R1R1r3/p2q1pk1/1p3bp1/5n2/1P1p1B2/P2N1QP1/4rP2/6K1 w - - 2 34,0.022000000000000002,132.96205
13460831,5bk1/1bn2pp1/7p/4N3/P2B3P/1PQ2PP1/4q1NK/8 b - - 3 36,0.332,132.9567
10804700,4r1k1/p5Pp/6p1/1p1q1pB1/3pr1nP/1PpN1QP1/P4PK1/2R1R3 w - - 7 30,0.442,132.93336
4074399,r1b1qr1k/6bp/1p1Q3n/2p3N1/2BpP1pP/6B1/PP2NPP1/2K4R w - - 0 22,0.0,132.91312
14125614,2r2k2/1p3rbR/3p2p1/pBn1n1q1/P4p2/1P6/1BP1NQ2/1K2R3 b - - 1 32,0.44,132.89331
11879508,2r1r1k1/2Bb1pp1/1P3n1p/3P1P2/3Q3P/q1N4K/5R2/2R5 w - - 5 35,0.0,132.88983
5154172,4r1k1/3bp1b1/1qNp2p1/1p1P2Bn/p5pQ/1B6/PnP5/2K1R2R w - - 0 25,0.682,132.88834
8720828,r4k2/1p3Ppp/q1pr1P1b/p3P3/P1P5/7P/4Q1B1/n4R1K b - - 0 28,0.782,132.87097
13736511,r6k/2p1q2P/pp5P/3bp1NR/3p2P1/8/nPP1Nr2/1K1RQ3 b - - 6 28,0.0,132.84589
8538146,r1r3k1/p3bp1p/b5p1/3pPp2/1q1N4/3pB2R/PP3QPP/6RK b - - 1 22,0.0,132.8419
712212,4r1k1/p4r1p/2p4Q/2P5/1P2nppP/3N1R2/PB2q1P1/7K w - - 0 31,0.0,132.8257
4460869,8/4r1k1/5Rpq/2P2n1p/2B1p2P/5p2/1P4P1/4Q1K1 w - - 2 36,0.0,132.81918
641644,3qrk2/R4B1p/2b5/2P3p1/4p3/5P2/3p1QnP/R5K1 w - - 0 37,0.0,132.76897
12450887,5rk1/pp6/3p2p1/3Nq1b1/1P1pP1p1/3P1rP1/PQ3P1R/3RK3 w - - 7 27,0.0,132.75522
2073833,r3qbk1/5ppp/6r1/pbn1N1PN/1p1BP2P/1P1P1QR1/P4P2/2R1K3 b - - 0 26,0.392,132.7301
7755405,2r2rk1/p6p/5Bp1/1p2P1N1/4b1PQ/6KP/4BP2/7q b - - 8 34,0.0,132.71878
5743921,r3r3/1q2b2p/2Rp2kB/1P2p1P1/1n3n2/NQ6/1P3PP1/3R2K1 b - - 2 32,0.0,132.70677
5134390,6k1/5pp1/4p2p/3pPb2/1P6/PR2QN1P/q1rN1nPK/8 w - - 0 30,0.0,132.68115
4634237,r4r2/p6k/1pQR2pp/1P6/2Pb4/1P2q2P/R4N2/5K2 w - - 0 33,0.0,132.66617
5085312,1r6/5k2/6p1/2QP1nq1/1p3N2/1r2P1P1/5R2/4R1K1 b - - 0 35,0.0,132.6606
12714789,6k1/b3rpp1/3Q2nq/R2P4/2p1PP1p/4R2P/1r2N1PB/7K w - - 0 35,0.214,132.63919
846624,5rk1/5p1p/6p1/2pPQ3/R2n1N1P/2q2PP1/3nBPK1/8 b - - 4 37,0.0,132.62184
2470194,1r3k2/1b4pQ/pn1N1b2/2n1p3/4P3/2q2P2/B1P1p1PP/R3R2K b - - 0 30,0.0,132.609
4373731,2r2rk1/1N4pp/p2p4/3Pp1q1/QPP2n2/N1R2pPP/5P2/4R1K1 w - - 1 27,0.0,132.57169
12650736,2r1bk2/5q1p/pp1r4/3P1P2/2P4Q/4b1P1/1B4BP/4R2K b - - 8 32,0.0,132.55353
348405,1r2r1k1/p1nn1q2/4p1pB/2pp1p1P/8/8/P1NQ2R1/4R1K1 b - - 1 31,0.0,132.50624
6647460,6k1/1pq3p1/p6p/3nP3/P1P2pP1/1P2p2P/4R3/2K1Q3 w - - 1 34,1.0,132.47914
228587,2r2k2/2q5/b3pPpp/p2pN3/1p1Q3P/1P1P4/P7/K5R1 b - - 1 35,0.0,132.46341
4864290,r3r2k/3q1ppp/1n1B4/p2pPN2/1ppP1P2/1nP3R1/2Q3PP/5RK1 b - - 5 26,0.5920000000000001,132.46318
5897350,4r1k1/2p3p1/1bn5/5qNP/3p1Bn1/2PP2Q1/2KN4/R7 w - - 0 32,0.0,132.42479
6936138,8/p1R2ppn/1r5k/3qNQn1/3Pp1Pp/P3P2P/5PK1/2B5 b - - 16 38,0.8540000000000001,132.40915
3972880,3r2k1/pp1q3p/n4b2/2pP4/3nR2P/PP1Q2P1/1B3P2/4R1K1 b - - 6 31,0.0,132.40166
9582183,4r1k1/1r4bp/3pN1p1/3P4/p3PQ2/3R1RP1/2q2PK1/8 b - - 5 37,0.852,132.39824
12119432,6k1/1br1ppb1/p2p1np1/2n3N1/P2NP2Q/q6P/2B3P1/1R3R1K w - - 3 26,0.0,132.39615
12898844,3r2k1/1pp2pp1/pbn3rp/4pNn1/P5NQ/2PqB2P/1P3PP1/R3R1K1 w - - 2 25,0.102,132.38177
4886367,3r2k1/p3r1p1/1pQ5/2pPp2q/P1P1PpR1/2P2K1p/7R/8 w - - 1 34,1.0,132.36914
9819749,2r1k2B/p4p2/4p2p/2bn4/2N5/2p5/qp2QPP1/1R3RK1 w - - 1 24,0.0,132.32104
6309482,5rk1/2R1n3/pP2qppB/P3p3/4QnPP/1r6/7N/3R2K1 b - - 0 35,0.13,132.31929
11122027,4k2r/1b1n2pp/2r1q3/4PR2/1B4n1/1Q6/PPB3PP/4R2K b k - 2 31,0.992,132.30428
5565534,2R5/r5k1/q3Ppp1/p3n3/N2Q2pr/PPR5/5P2/5K2 w - - 6 37,1.0,132.30385
4477826,2R5/r5k1/q3Ppp1/p3n3/N2Q2pr/PPR5/5P2/5K2 w - - 2 35,0.0,132.30385
10821943,5bk1/1b4rp/5n1Q/3PpPp1/pp2P3/4qNNB/PP1p3P/5R1K w - - 0 39,0.0,132.27502
13388051,7r/4Npk1/3pp1p1/1p1Pn3/1p2nP2/q6B/P3P1QP/5R1K w - - 5 34,0.046,132.2661
6053673,2rqr1k1/pb3pbp/1pn1p1pB/6N1/3P1Q2/P1PBR3/5PPP/R5K1 b - - 7 18,0.0,132.24036
11720419,3r2k1/pbq2r2/2n1R2Q/p4p2/3p4/2P3P1/1P4BP/4R2K b - - 3 35,0.0,132.23994
5908814,1r3rk1/1bp3bp/4pnp1/4N3/1p1P1NP1/1P2Q2P/qBP5/2KR2R1 b - - 1 23,0.0,132.20917
2918592,2r1r1k1/7p/p1p2ppq/4b3/N1RB2R1/1P2P3/P5Q1/5K2 w - - 2 32,0.206,132.20134
3486677,6k1/1p6/2p1P1p1/2nP2Pp/pqPQ4/2N2r2/8/4K2R w - - 0 35,0.0,132.19783
2654011,1r2q3/1p2ppk1/pR3b2/P1PRpPp1/1P2B2p/7P/4QPPK/r7 b - - 0 35,0.066,132.17564
11044903,3q4/r4pk1/7r/pp3Pp1/3PR1Qp/PBP3bP/1P2R3/7K b - - 1 36,0.862,132.16202
2059247,3q2k1/R6p/1n1rrpp1/1P1p4/2pB1QN1/6P1/5P1P/6K1 b - - 10 33,0.198,132.14003
7134118,2qn1kn1/1b1r1p2/pB1p4/P2P2P1/1p1N3r/6bP/1PPQ2B1/3R1R1K b - - 2 32,0.938,132.06064
8814730,3r2k1/3P1pp1/1q5p/r1N5/PpRQ4/1P6/6PP/1K6 b - - 2 33,0.027999999999999997,132.0372
9780904,r1r3k1/2qn1ppp/4p3/3bP1P1/1b1N1P1P/p6R/1PP1QB2/1K1R1B2 w - - 0 27,0.882,132.02847
10032226,3rr1k1/1Q4p1/8/p1R1P3/P2p2pq/3Nn2P/1P4P1/4R2K w - - 0 37,0.384,132.00494
356939,4r1k1/pNRr1p2/1p4pp/3P1b2/5Q2/qP5P/P4PP1/3R2K1 b - - 3 27,0.027999999999999997,132.00452
12475385,6rk/1bq4p/1p3b2/p3pPN1/P6P/1P2p2B/2P1Q2K/6R1 w - - 0 38,0.34800000000000003,131.98512
12474141,7k/p6p/bp6/4Nqp1/1P3P2/P5P1/2r1nQBP/3R3K b - - 1 37,0.0,131.98106
2541578,2r4k/1b3p2/p5pp/1p2p1q1/1Q2P2N/1PPr1BP1/P2n1P1P/R3R1K1 w - - 1 29,0.14800000000000002,131.95868
4317411,2R5/1p3pk1/p2b1np1/3P1r1r/1P1B3p/q1P5/3R2PP/3Q1BK1 w - - 1 33,0.08199999999999999,131.95044
12661688,2r4k/4Q2p/2Pp3q/1p3p1N/p1r1pPP1/Pn2b2P/6R1/3R3K w - - 0 38,0.0,131.8898
12892717,r5k1/4bNp1/5n2/1b2BB2/7p/Pp2Q2P/1P4q1/1K1R4 b - - 0 31,0.35600000000000004,131.8557
7734480,r2r1bN1/7p/1q1kp2p/p2n1p1Q/1nR2P2/6P1/1B2P2P/2R4K b - - 2 31,0.88,131.85239
702963,r3r1k1/5p2/3P4/pR2nb1q/P1PQB3/2P1P1B1/3K2P1/8 b - - 6 34,0.0,131.8432
12144259,6r1/3bRp1k/3q1r2/Q1pPRp2/2P2P1P/7p/7K/5B2 b - - 0 36,0.8160000000000001,131.82281
12682247,6k1/2n1r1nr/1pp1PRRB/p2q4/P2P2Q1/7P/1P4P1/6K1 b - - 0 32,0.0,131.81407
4610654,4R3/p4pkp/1b3qp1/2N2b1P/1P3Q2/6P1/5PBK/3r4 b - - 0 31,0.0,131.80756
4831606,4rrk1/5p2/p4Qp1/qp1P2Pb/2p1B3/4RPK1/8/4R3 w - - 4 36,0.684,131.74274
4256497,6k1/1B3pp1/4pn2/4n3/PN1Q3p/6PP/5P1K/4q3 w - - 0 39,0.0,131.72949
4752408,2r2k2/4ppbQ/1np5/p3pPP1/1p6/1P4B1/q1P5/1NKR4 b - - 0 27,0.7559999999999999,131.72699
102993,2q1r1k1/p2bpp2/5bPB/1p1p3n/2nNP1p1/1BPQ4/P1P5/1K4RR b - - 0 22,0.0,131.7211
12303546,4rbk1/1p3r1p/p1q2P2/3n1N2/3pN3/1Q6/8/4RRK1 b - - 0 33,1.0,131.71996
6199318,6rk/3b1qr1/Q2P1n2/2B1pp2/4pb1p/2N4P/PP2PPB1/3R2RK w - - 1 30,0.0,131.70457
13166140,4r1k1/4r2p/3Q4/3P4/1P3p2/3b1B1P/2p2qP1/2R3RK w - - 0 39,0.0,131.69955
4824410,3rr1k1/1p4bR/1n1n1p2/p1pP2pQ/Pq2Pp2/2N5/BP3PK1/2B4R b - - 1 31,0.0,131.69104
10984245,1r4k1/3b1N2/p5P1/2pPp1q1/P4p2/1r5P/1P1Q3P/4RR1K b - - 3 31,0.0,131.68031
11432440,3r3k/8/pq3rpP/1p2n3/nP2Q2N/P1bp2N1/5P2/2BR1RK1 w - - 4 39,0.0,131.67267
4647060,8/1n6/2Nbkp2/p3p1p1/P4PP1/1r6/1PRRK3/6Br w - - 3 38,1.0,131.65671
13533205,1k2r3/1b1r3p/2p2p2/R5pP/3q1n2/1R6/Q4PP1/5BK1 b - - 5 32,0.0,131.64516
5612930,4r1k1/2B2p2/p7/3P4/1P1b4/6PQ/3nqPB1/2R4K b - - 0 39,0.98,131.63228
4859931,8/1B1r3k/P2P2pb/1Q3p1p/8/1R6/2r1q1PP/5R1K b - - 2 37,0.0,131.6238
12163882,8/1R3pk1/4Q1pp/3r4/q2r3P/2pB2P1/P3PPK1/8 b - - 0 38,0.0,131.61324
7690414,2r1kb2/1b4p1/3pN1P1/p3np2/1p2P3/1P2BP2/q1PK2Q1/N2R4 b - - 0 26,0.0,131.60017
11405668,1r6/p2P3p/5kp1/2pRn2q/P3p3/4P3/1Q3PN1/6K1 b - - 0 40,0.0,131.58676
1642250,1r4k1/8/p3pPp1/6pp/3R1P2/2p2qP1/nPP4Q/3RK3 w - - 0 30,0.24,131.56534
8285919,6k1/p4ppp/1q1r4/2RP4/1pQ5/2n3PB/P1R2PKP/4r3 b - - 6 32,0.022000000000000002,131.55818
13282272,r6k/1p4pp/3b2q1/BQ1p1n2/P2P4/1P2PN1r/5PP1/R1R3K1 w - - 0 29,0.0,131.47916
11522995,3r1k2/1b3ppQ/1n2p3/6P1/3pPPN1/1R6/1Pq4P/4R1K1 b - - 2 34,0.0,131.46767
12486511,5rk1/pp5p/1b2p2P/3p2p1/1Pr5/P2QPPq1/4K1P1/B5RR w - - 3 26,0.0,131.45406
7053512,rq2k2r/bppbn1Q1/3p4/2Pn4/4NpPp/4P2P/1B4B1/R4RK1 b kq - 0 22,0.0,131.44788
13123336,4rk2/pb3pb1/1pqr4/2p1nBBR/3p1N1Q/2P5/P5PP/1R4K1 b - - 5 25,0.062,131.43842
13580653,2r1r1n1/5p1k/Q1pqbPp1/1p1pR1Bp/3P3P/5PN1/PP4P1/2R3K1 b - - 2 32,0.0,131.41139
7852616,5r2/2R3pk/4Q2p/3pPnqb/3P1p2/1N6/1P2BPP1/6K1 w - - 1 31,0.03,131.40012
8393765,8/2kn1p1Q/q3p1r1/3p1r1N/p1PR2PP/Pp2R3/1P3P2/4K3 b - - 0 35,0.0,131.38045
7266142,6k1/2p2p1p/2Pn4/5rr1/pP4qp/4R1P1/3Q1PB1/2R4K w - - 0 36,1.0,131.33118
1445391,4r3/p5Bk/1p1q2bP/8/2p5/1nP1r1RB/5RQK/8 w - - 5 40,0.0,131.3045
7676976,r3r3/1q3p1k/1PNp2p1/3Pp2n/8/1R6/1KQ5/7R b - - 4 40,0.0,131.29771
13321151,b1r1rnk1/4pp1p/p2p2pQ/1p1Nn3/4BPP1/1P4NP/q1P1R3/3R2K1 b - - 0 25,0.0,131.29012
11025944,3r1rk1/2q3pp/p3R3/5BP1/n1PB1P1P/b4Q2/2P5/1K1R4 b - - 0 28,0.316,131.24898
7879854,2r4k/1bq2Bbp/pp2P1p1/2r1np2/5B2/2P1R1Q1/P4PPP/4R1K1 b - - 2 26,0.0,131.2409
885854,r6k/1p1b3B/pq5n/3p2N1/3n4/P4p1P/1P4PK/2RQR3 b - - 0 27,0.0,131.2376
11833020,3q4/B4p2/4p1rk/1p1bP2p/2p2P1n/P6P/1P2Q2K/2R3R1 w - - 1 32,0.016,131.2321
5847031,r2q2nR/pn3kb1/1p1p4/5p2/6P1/2N1Q3/PPP5/2K4R b - - 0 24,0.242,131.23099
4889273,r2q2k1/pb4N1/1p5p/2b1pB2/1pP3n1/8/PBQ3PP/5R1K b - - 1 23,0.0,131.21664
12186543,4r1k1/6b1/pR1p1n2/3Pn1p1/P1pBPp1p/2N2P1q/3QB3/6KN w - - 0 28,0.0,131.20406
13237024,2r4k/1r4b1/4PnRp/p4P2/N2p1p2/1B2q2P/PP6/K4QR1 w - - 2 33,0.0,131.18256
8992599,4r1k1/5pb1/3p2p1/3Pn1P1/1P1Q4/P3Bp1P/4qP1N/2R3K1 w - - 3 36,0.0,131.18024
5674772,2r2R2/6pk/4p2p/4q3/bQ5P/1Nr5/P1p3P1/2K2R2 w - - 2 37,0.314,131.17134
5152184,2kr1b1r/pR2p2p/2p3pP/q3PpN1/2bP1BnR/n1N5/P1PQB1P1/4K3 w - - 3 21,0.0,131.1457
6256604,6k1/1bq1rrp1/1p3p1B/pPn1nB2/2P1p2P/P3Q3/3N2R1/6RK w - - 0 39,0.02,131.14246
614248,R7/1prknb1p/3p1p2/2r1pP2/1Q1pPq2/3P2NP/1RP3K1/3B4 w - - 31 40,0.0,131.138
11673772,r1r3k1/pp3b2/3pNPp1/1n1P3p/5R2/7Q/P2q1P1P/1R3BK1 b - - 3 27,0.0,131.13748
5086145,8/2Q2ppk/1R3r2/p2P1q1n/2P1pP1p/P2pB2P/6P1/6K1 w - - 10 37,0.0,131.1301
11853200,1r1r4/6k1/p2bQpqp/P2Pp1p1/2P5/1p2R1P1/1B3PK1/4R3 b - - 8 38,0.034,131.12883
12809237,1r4k1/3B1pq1/2p3b1/p1Pp4/7Q/4R1P1/5P1P/1r2R1K1 b - - 6 36,0.0,131.12126
5263307,5r1k/4p1bp/6p1/3Pn1B1/1q1nBN1P/7Q/5P2/5RK1 w - - 16 37,0.44,131.05907
4473267,4r3/2p2q1k/1p2np2/p1b1PRpn/2B3Q1/P5P1/1B3P2/6K1 b - - 0 33,0.0,131.04584
13803818,2r1r1k1/3n1p1p/p2B2pQ/1b1P4/2p1P3/2PnR1NP/2q2PP1/5RK1 b - - 2 28,0.0,131.0435
1827844,r5k1/4b1Pb/8/8/2rNq3/Pp2B3/1P5Q/K2R3R b - - 2 38,0.0,131.04141
6056613,3r1r2/4RP1p/1k4p1/1b4Q1/p2q2P1/8/5PP1/2R3K1 b - - 1 33,1.0,131.04028
6568986,7k/pp2n1pp/5r2/3Q1p2/2Pp2r1/1N2q3/PP2PRB1/4RK2 w - - 8 28,0.384,131.03598
246437,6k1/1bq1rrp1/1p3p1B/pPnpnB2/2P1P2P/P3Q3/3N2RK/6R1 w - - 0 38,0.11,131.02054
12375262,2rq1n2/Rp4k1/5p2/1b1PrPp1/3QN1P1/1P6/2B2RK1/8 b - - 0 32,0.0,131.00331
3936342,r3qr2/1n5k/p1pp4/1p2b1Rp/3NN1b1/PP2B3/2PQ1P2/6RK b - - 0 28,1.0,130.99565
7986230,5k1r/1b1Qbp2/1q2p3/1P3p1B/3N1PPP/4p3/PP6/1K1R4 b - - 0 32,0.068,130.97723
1972681,8/1Q3p1k/p2q3p/3Nnr2/1PP5/1K1p3P/P2b4/R2R4 b - - 2 40,0.0,130.96024
4257713,4k3/1p3p2/p1b1P1r1/P2p2bQ/1B1q1p2/2N1n2P/R5P1/4R2K w - - 2 38,0.14,130.94759
2637455,3k1q2/5p1Q/p2r4/1p3pP1/3np2P/2NB1b2/PPP5/1K2R3 w - - 2 27,0.0,130.94112
13951152,3rR3/1p1P1pk1/p1r2b2/P4Bqp/4Q2p/7P/6P1/5R1K b - - 9 39,0.0,130.92577
10272650,r3rbk1/5p2/2Ppb1q1/N7/1P2PQnp/2N1B1Pp/5P2/2RR3K w - - 4 31,0.11,130.90326
5887018,6k1/8/6BP/1br3K1/6N1/2p2Pp1/P3n1r1/4R2R w - - 1 38,0.65,130.90013
13992156,2kr4/p6p/4rN2/4nR2/q1p1P3/b2p2PP/P1P2QB1/R6K w - - 0 32,0.0,130.89766
10266450,r2r1k2/1p3p1p/2p1pNn1/p5PQ/2P5/3nB2B/Pq5P/5R1K b - - 4 27,0.0,130.8727
7480523,5rk1/1rN1q1pp/4P3/3p1p2/Bn3P2/R7/1P2QK2/2B5 w - - 1 31,0.0,130.87027
2643804,3R4/5kpp/b4p2/5P2/pP3n1Q/P1q4P/1n4P1/1B5K b - - 0 40,0.0,130.85748
11446471,6k1/3q2pp/r2B3P/2PpQp2/1p4r1/4P3/5PP1/1R4K1 b - - 6 34,0.496,130.84222
1129909,8/1p1rNp1k/3P1npp/1q4r1/1PR5/pQ6/P4PP1/3R2K1 b - - 3 39,0.0,130.83136
8629421,8/k1p5/Ppq1p3/n3Pp2/P2Pp1rP/2P1Q3/3N3P/1R5K w - - 0 38,0.0,130.82214
4108528,1r6/2R5/P1p1rpk1/5q1p/2Q3p1/1PB2b2/1KP5/5R2 b - - 0 39,0.0,130.80539
457740,q4k2/2R1bp1p/pp2rn2/8/4b2P/1P4P1/PB3P2/2Q1R1K1 b - - 2 29,1.0,130.74767
5286966,2k1r2r/pb1nbR2/1pq1N3/4p1Bp/3P4/2PB3Q/P5PP/R5K1 b - - 0 20,0.0,130.74106
5574111,4Q3/2r2ppk/B6p/P1r1nq1P/4pNb1/8/3R1PP1/4R1K1 w - - 2 39,0.0,130.74046
3875463,4rk2/pq3rpQ/b2R1p2/2p5/2P2P2/bPB5/PN2p2P/2K1R3 b - - 1 28,0.0,130.699
1572023,2R5/2p3pk/p1q5/P3Br2/1P3P1p/2P1p1rP/4Q1PK/8 w - - 0 40,0.0,130.68779
1929539,4r3/1R2p1k1/2n1P1pb/1Q3p2/7N/p1q3B1/5PPK/8 w - - 2 36,0.0,130.67197
1106528,b2qr3/5pkp/P2p1bp1/1Q6/2N2p2/1P1P1PP1/P1R3Br/2R2K2 w - - 3 30,0.084,130.64384
7643871,8/bp6/5q1k/pP2pP1p/6pN/2P3P1/3Q2PK/8 b - - 2 35,0.0,130.6253
7427615,b5rk/p1R2ppp/1p1Nrn2/q5Q1/2P1pB2/8/5nPP/3R1BK1 b - - 15 33,0.0,130.62024
13885407,3q4/1p3nk1/1n1pR2p/1NpP4/2r2p2/6PP/1Q4BK/8 b - - 1 35,0.0,130.60605
9277895,4r1k1/1b2qp1n/3p2pB/R2P4/1P2PQ2/1p3NNP/1br3P1/1R5K b - - 2 34,0.33799999999999997,130.59346
1478371,5rk1/p5p1/1p1bpq2/2p1n2P/2P1b2P/1P1pQ2B/PB3NN1/R4K2 w - - 0 29,0.19,130.56511
5319142,2k2r2/p1p3n1/2p1prB1/3pR3/3P2Qp/P1P4P/5qP1/4R2K w - - 3 36,0.0,130.55362
11676788,r7/pp4k1/1bpR1pp1/4nq2/P3rN2/1P4QP/2P3P1/B4R1K b - - 0 37,0.192,130.53963
1847376,2r3k1/R4p2/3p1qp1/p2Pn2p/1p2Q1bP/4RPPB/PP4K1/8 w - - 3 37,0.0,130.53162
354534,1k1r4/p2nq3/1p1R3Q/2p3p1/2PPP3/P2Br1p1/1P6/2KR4 w - - 0 26,0.022000000000000002,130.47891
9447098,3r1r2/pb5k/5qpp/P2B4/4PBn1/P2p1NN1/3Q1PP1/b4RK1 w - - 1 33,0.0,130.45714
7838826,3r1nk1/3q1p1p/p1r2Rp1/1p1bP2P/3P1R2/P2B2Q1/1B4P1/6K1 b - - 1 29,0.306,130.44368
4927366,5n2/2q2pk1/R3p1p1/8/Pp1r1r2/1P1BR1QP/2P3P1/7K w - - 1 34,0.136,130.43556
5012678,3r2k1/1b5p/6p1/R2p4/1P1Qn3/1BP2rPq/5P1P/5NK1 w - - 0 32,0.018000000000000002,130.40742
11811220,3kb3/1p3p1Q/4p1rP/2q1P3/5PP1/2pp2K1/2n1N1B1/2B4R w - - 0 25,0.516,130.36806
8255023,1r3k2/2q4r/p2NR1p1/2pQ1pPp/5RnP/2P5/8/6K1 b - - 1 35,0.0,130.3396
272137,br2r1k1/8/p2P4/N3n1q1/1P1B1b1p/8/2R1BQp1/3R2K1 b - - 1 38,0.0,130.30882
3243286,2rq3k/6p1/b6p/p1P1R1P1/Pp6/1Q2PBK1/3r4/7R b - - 2 34,0.0,130.30583
8826918,5b2/pp5k/2qPp2p/P3Pr1r/4N1p1/4Q1R1/1P4K1/2R5 b - - 9 38,0.24,130.2408
10547659,4r1k1/1q3pp1/8/p7/2pPnQ2/P1p5/6RP/5RK1 w - - 3 32,0.048,130.21631
13508790,1r4k1/5pq1/R2p4/B2P2pp/2QbP2P/5PPK/1r6/5R2 w - - 0 36,0.0,130.20518
12563313,2Q4b/p3pk1p/5nr1/2B1r3/5R1q/4P2P/PP4B1/5R1K b - - 10 38,1.0,130.19955
3195638,2b2rk1/4q3/p3p2p/2NnRrPp/2pP1n2/5N2/P1Q4K/1B2R3 w - - 3 33,0.0,130.19737
3559858,6k1/r1p1q1p1/6pp/1R2P1b1/1p1PQ1P1/5N2/r4PK1/7R b - - 1 33,0.784,130.17409
1348559,1r1q1bk1/R1p2pp1/4r1nP/4pNN1/1pPpP3/3P3P/1P1BQP2/n5K1 b - - 1 28,0.0,130.17383
12195431,3r2k1/4Qn2/3P2qp/4Bpp1/2B5/4PbP1/5P1P/6K1 b - - 3 36,0.0,130.17209
1208963,q3r1k1/3b1pp1/3N4/5P1N/1p1bP1R1/1Qn3P1/7K/1B6 b - - 0 34,0.0,130.15778
8735285,r4k1r/5pb1/p2N4/2pPN3/2P4P/1p2Q3/1PbK4/q3RR2 b - - 2 28,0.0,130.14894
7073399,2r3r1/4k1P1/p3nR1Q/5p2/1p2b3/1N1q4/PP6/K3R3 b - - 0 33,0.51,130.14723
11123863,br2r2k/6pp/Pb6/1P1p2q1/4pp1n/1N5P/Q4PPB/2R1RB1K w - - 0 34,0.066,130.14493
