,fens,eval_move_final,preds_num
1918154,r1bq1rk1/pp2ppbp/3p1np1/8/4P3/2NQ2P1/PPP2PBP/R1B2RK1 b - - 4 10,0.046,15.660698
2597922,r1bq1rk1/pp2ppbp/3p1np1/8/4P3/2NQ2P1/PPP2PBP/R1B2RK1 b - - 4 10,0.013999999999999999,15.660698
8421881,r1bq1rk1/pp2ppbp/3p1np1/8/4P3/2NQ2P1/PPP2PBP/R1B2RK1 b - - 4 10,0.026,15.660698
8539340,r1bq1rk1/pp2ppbp/3p1np1/8/4P3/2NQ2P1/PPP2PBP/R1B2RK1 b - - 4 10,0.044000000000000004,15.660698
9257122,r1bq1rk1/pp2ppbp/3p1np1/8/4P3/2NQ2P1/PPP2PBP/R1B2RK1 b - - 4 10,0.054000000000000006,15.660698
2189442,r1bq1rk1/pp2ppbp/3p1np1/8/4P3/2NQ2P1/PPP2PBP/R1B2RK1 b - - 4 10,0.013999999999999999,15.660698
9748703,r1bq1rk1/pp2ppbp/3p1np1/8/4P3/2NQ2P1/PPP2PBP/R1B2RK1 b - - 4 10,0.024,15.660698
3675573,r1bq1rk1/pp2ppbp/3p1np1/8/4P3/2NQ2P1/PPP2PBP/R1B2RK1 b - - 4 10,0.054000000000000006,15.660698
3719892,r1bq1rk1/pp2ppbp/3p1np1/8/4P3/2NQ2P1/PPP2PBP/R1B2RK1 b - - 4 10,0.016,15.660698
1053466,1b3k2/1pq1nppp/p3p3/3pP3/1Q1P4/BP4PP/P4P2/5BK1 w - - 0 31,0.002,15.660694
2549506,8/4ppk1/3p1bp1/3P3p/3BP2P/1Nn2PP1/P1R3K1/1r6 b - - 8 33,0.104,15.66069
5804517,r1b1k2r/1pq1bppp/p1n1p3/2pn4/8/N1P2NP1/PP1PQPBP/R1B2RK1 w kq - 0 11,0.0,15.660688
13562830,8/1pb3p1/p3k3/4pp1p/2P5/1P1K1P1P/P4BP1/8 w - - 3 31,0.0,15.6606865
10238256,r1b2rk1/1p2bppp/p1n1p3/4P3/2N5/P1P3P1/5PBP/R1B2RK1 b - - 0 17,0.022000000000000002,15.6606865
9444073,2r5/1pr1npk1/p2pbn2/3p2pp/1N1P4/PP2P1PP/4NPB1/2RR2K1 w - - 5 26,0.0,15.660685
224054,r2qr1k1/p3pp1p/2p1bbp1/6B1/3P3Q/2P2N2/P4PPP/R3R1K1 w - - 1 17,0.032,15.660683
4211994,r1b1r1k1/1pb2ppp/p2q4/n2p4/3Nn3/1QP1B1P1/PP2BP1P/3RRNK1 w - - 3 16,0.0,15.660683
13586953,3r1rk1/ppq2pbp/n1p2np1/2P1pb2/1P2P3/P1N3P1/3NQPBP/R1B2RK1 b - - 0 15,0.0,15.660683
12138366,6k1/pp3pp1/2n3b1/8/6P1/1NP1r3/PP4B1/5RK1 w - - 0 24,0.0,15.660681
2848539,rn2k2r/pp1bnppp/4p3/q2pP3/P1pP4/2P4N/2PB1PPP/R2QKB1R w KQkq - 2 10,0.0,15.660669
61577,rq3rk1/pb1pnpp1/1p2pn1p/8/2P5/1PN2NP1/P2QPPBP/R4RK1 w - - 2 15,0.0,15.6606655
3108088,r5k1/p2bP1p1/1p2pr1p/3p4/P2P1q2/3B4/2P1RPPP/R2Q2K1 b - - 2 18,0.004,15.660663
9057036,1r2rbk1/3n1p1p/1p3n2/3p2p1/1pqP4/1Q2PP2/N3N1PP/1RB1R2K w - - 2 23,0.0,15.660663
277677,r1b2rk1/pp2ppbp/n1p3p1/2Pq4/3P4/5NP1/PP3PBP/R1BQ1RK1 w - - 0 12,0.1,15.660661
6774210,2rq2k1/4pp1p/1n1p2p1/1prb4/p3P3/P1P1Q1PP/1P2RPBK/3R4 w - - 0 24,0.0,15.660655
4173291,r3k2r/pp1nbppp/nqp5/3pP3/3P4/2NQ1P2/PP2N1PP/R1B1K2R w KQkq - 1 14,0.0,15.660655
5280012,3r3r/1pk3pp/p3p3/2b2b2/2N5/1BP5/PP3PPP/R2R2K1 b - - 1 19,0.042,15.660651
6469102,1r1b4/1qn2pk1/1p1p2p1/1Q1Np2p/1P2P2P/1BP3P1/5P1K/3R4 w - - 7 35,0.064,15.6606455
66077,3r2k1/pp5p/5bp1/4p3/4Pp2/1P1n1N2/PB2RPPP/1K6 b - - 4 24,0.034,15.660644
9707597,2rqr1k1/1p1n1ppp/p1pb1n2/3pp3/2P5/1PNPP2P/PBQ1BPP1/R3K2R w KQ - 1 13,0.096,15.660644
6152769,rnbq1rk1/1pp3pp/3ppb2/p4p2/2PP4/BP3NP1/P2QPPBP/R4RK1 b - - 0 11,0.098,15.660638
1044305,2r2bk1/2q2p1p/Q1pp2p1/4p3/2P1P3/3P2PP/2N2P1K/5R2 b - - 4 30,0.0,15.660636
3098224,r3rbk1/5pp1/p4n1p/1pnbp3/8/P1P3NP/1PB2PPN/R1B1R1K1 w - - 0 23,0.0,15.660628
6841379,r3r1k1/1p1n1p1p/p1n3p1/3Q4/3qN3/3BR2P/PP3PP1/1R4K1 w - - 3 25,0.106,15.660628
3317722,2r3k1/ppr4p/4pnpb/3p4/3P4/P2N2P1/1P2RPKP/4RN2 b - - 1 29,0.002,15.660626
4339670,r4rk1/1bqnbppp/pp1p4/4p3/P3P3/2NQ2P1/1PP2PBP/R1B2RK1 b - - 4 14,0.03,15.6606245
7107982,r4rk1/1bqnbppp/pp1p4/4p3/P3P3/2NQ2P1/1PP2PBP/R1B2RK1 b - - 6 14,0.048,15.6606245
148122,2R5/p2r1k2/1p2p3/4b2p/1PP2p2/1N4P1/P3KP2/8 w - - 0 33,0.0,15.6606245
3075840,r5k1/p4ppp/4pn2/1p6/b1p5/B5P1/P3PP1P/R1R3K1 w - - 0 18,0.104,15.660624
9765612,1r6/p4p2/1b3kp1/2p2p1p/2N5/1PPP3P/2K2PP1/4R3 w - - 0 34,0.0,15.660618
6727299,r2r2k1/2p2ppp/8/3bP3/2pN4/P1R1P3/6PP/R5K1 b - - 3 23,0.004,15.660612
8042937,4r1k1/1p1b4/8/3pr2p/1p6/1P2BPP1/P4K1R/3R4 w - - 0 37,0.004,15.6606045
5077533,3rrbk1/pq3npp/1p3p2/2pp4/4P1PP/P1B1NQ2/1P1R1P2/3R2K1 w - - 0 30,0.0,15.660603
2258291,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.098,15.660601
7044956,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.05,15.660601
13909895,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.055999999999999994,15.660601
13822002,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.11,15.660601
11318999,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.076,15.660601
12729373,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.052000000000000005,15.660601
4663852,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.036000000000000004,15.660601
2210538,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.07200000000000001,15.660601
7118634,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.054000000000000006,15.660601
2781804,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.07400000000000001,15.660601
7966717,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.096,15.660601
11399198,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.066,15.660601
12127540,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 1 10,0.096,15.660601
5712074,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.038,15.660601
11272317,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.08600000000000001,15.660601
2400189,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.018000000000000002,15.660601
5832375,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.0,15.660601
175492,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.08800000000000001,15.660601
9305853,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.11199999999999999,15.660601
5724251,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.076,15.660601
13686434,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.062,15.660601
3410147,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 4 10,0.07,15.660601
7092532,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 5 10,0.10800000000000001,15.660601
1776387,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 4 10,0.11599999999999999,15.660601
3924171,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.044000000000000004,15.660601
5856268,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.036000000000000004,15.660601
9562455,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.084,15.660601
7044166,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.038,15.660601
6760000,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 4 10,0.102,15.660601
9406473,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 4 10,0.11199999999999999,15.660601
9897381,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.05,15.660601
10123444,2rr4/pp2k1pp/1bb1pp2/8/2PB4/1N6/PP3PPP/2R1R1K1 w - - 4 22,0.042,15.660601
2387297,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.106,15.660601
12991593,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.07400000000000001,15.660601
3799961,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.096,15.660601
667244,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.052000000000000005,15.660601
3217441,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.08600000000000001,15.660601
5026552,r1bq1rk1/pp2ppbp/3p1np1/8/3QP3/2N3P1/PPP2PBP/R1B2RK1 w - - 3 10,0.042,15.660601
4117363,3r4/2k2b1p/1pp2pp1/2n5/PR2P2P/2N1KP2/2B3P1/8 w - - 0 33,0.0,15.660597
10498313,1k6/pp2q1p1/1np2p2/5Q2/3b1P2/1B5P/PP4P1/1KB5 w - - 1 30,0.024,15.660595
6213862,r4rk1/pbqnbppp/1p2p3/2p5/2PPB3/1P3N2/PB2QPPP/3R1RK1 b - - 0 14,0.032,15.660595
2479243,3qk2r/pp3p1p/2n1p3/8/2P1Q3/6P1/PP5P/2K2B1R w k - 0 22,0.0,15.660593
1045697,r2q1rk1/pp1n1pp1/2p1bb1p/3p4/1P1P4/2NBPN1P/P4PP1/R2QK2R w KQ - 3 12,0.0,15.660593
6142985,r2k2r1/p2n3p/2p1pp2/1pb1p3/4P3/2N2PP1/PPP4P/2KR1B1R b - - 0 15,0.0,15.660593
9906178,r3rbk1/1pp3pp/p1p2p2/2nqpP2/8/3P4/PPPN1PPP/R1BQR1K1 w - - 5 15,0.0,15.660589
9815947,2r1k2r/pp1b1ppp/2nb4/4p3/8/1N2P3/PP1BBPPP/R4RK1 w k - 5 14,0.012,15.660589
3147901,rq2kb1r/1b1n1ppp/p3p3/1ppn4/8/1BN1PN2/PP2QPPP/R1BR2K1 w kq - 0 12,0.0,15.660589
940489,r4rk1/1pq2p1p/3p1bp1/p2Pp3/4R3/1QP3P1/PP3PBP/R5K1 w - - 0 18,0.012,15.660587
14092490,r1bq1rk1/p4pbp/2np2p1/1ppN4/4P3/3PB1P1/PPP3BP/R2Q1RK1 b - - 0 12,0.07400000000000001,15.660585
11707436,r3r1k1/ppp3pp/2n1bp2/8/P1B1PP2/N1P3P1/2K4P/R6R w - - 1 21,0.002,15.6605835
1189008,r1b1k2r/pp2p2p/1n1p1np1/q1pP1p2/2P5/2PQ2P1/P2NPPBP/R1B2RK1 b kq - 8 11,0.05,15.6605835
4087990,2rq1rk1/1p2ppbp/p4np1/3p4/1n1P1B2/2N1PQ1P/PP3PP1/R1R2BK1 w - - 5 14,0.008,15.660583
7040470,r2q1rk1/pp1nppbp/6p1/3p4/3Pn1b1/1P3NP1/PB2PPBP/RN1Q1RK1 w - - 0 11,0.0,15.660583
10176858,r1bq1rk1/ppp2pp1/2nb3p/3np3/8/2PP1NP1/PP1N1PBP/R1BQR1K1 b - - 1 10,0.0,15.660579
1616414,r2qkbnr/1p3ppp/2n1p3/3pP3/1p1P4/4BN2/PP2NPPP/R2Q1RK1 b kq - 1 11,0.034,15.660575
14030992,rn1q1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP2NPPP/R1BQK2R b KQ - 0 8,0.026,15.660573
6393511,rn1q1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP2NPPP/R1BQK2R b KQ - 0 8,0.03,15.660573
6297497,rn1q1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP2NPPP/R1BQK2R b KQ - 0 8,0.018000000000000002,15.660573
10915269,rn1q1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP2NPPP/R1BQK2R b KQ - 0 8,0.006,15.660573
1366488,rn1q1rk1/ppp1ppbp/3p1np1/8/2PPP3/2N5/PP2NPPP/R1BQK2R b KQ - 0 8,0.0,15.660573
11756491,r4rk1/6pp/1p1q4/p2Ppp2/P1B2n2/2N1Q3/1Pn2PPP/3R1RK1 w - - 6 24,0.044000000000000004,15.660571
13097833,3r1r1k/4np1p/p2p2p1/2n1p3/2P1P3/N3N1P1/P4P1P/1R1R1K2 w - - 5 28,0.0,15.660569
1436620,2rr1k2/1p3pp1/pb5p/8/2Pp1N2/1P4P1/P4PP1/3RRK2 b - - 0 27,0.11199999999999999,15.660569
11290819,1rb2rk1/4qp2/pn1p2p1/2pPb2p/4PP2/2N3PP/1PQN2B1/R4RK1 b - - 0 19,0.0,15.660565
9781145,r1bqk2r/pp2npb1/2p1n1pp/3pp3/2P1P3/3PBNP1/PP1QNPBP/R3K2R w KQkq - 0 11,0.0,15.660565
11669491,r1bq1rk1/pp1n1ppp/2pbpn2/3p4/Q1PP4/5NP1/PP1NPPBP/R1B2RK1 b - - 2 8,0.055999999999999994,15.66056
11434669,r2qkb1r/pb1n1pp1/1pn1p2p/3pP3/2pP4/P1P2N2/1PB2PPP/R1BQKN1R w KQkq - 0 11,0.0,15.660558
13297394,r3k2r/1pp1bpp1/2p1b2p/4Pn2/pP2N3/P4N2/1BP2PPP/3R1RK1 w - - 1 16,0.0,15.66055
10372050,r3k2r/pbpnqp2/1p3n1p/3pp1p1/2PP4/P3PBB1/1P1N1PPP/R2QK2R w KQkq - 0 14,0.034,15.66055
6370254,1n1qr1k1/4rpbp/pp1p1np1/2pPP3/P4P2/5B2/1P1N2PP/R1BQ1RK1 b - - 0 18,0.0,15.660546
9883724,q3bbk1/6pp/3p1p2/3Pp3/1p2P3/1P1BBP2/2Q1K1PP/8 b - - 1 35,0.036000000000000004,15.660544
9393423,r2q1rk1/p3ppbp/3p1np1/2p2b2/2P5/1PN1P3/P1Q1BPPP/R1B2RK1 w - - 1 12,0.0,15.660543
8399760,2r2rk1/ppqnppbp/2pp1np1/8/2PP4/1P3NPP/P1Q1PPB1/R1B2RK1 w - - 1 13,0.018000000000000002,15.660543
2247213,6k1/pp3pp1/1r6/2rp2P1/8/2P5/PP1R1P2/5KR1 b - - 1 24,0.012,15.660538
14110587,4r3/5pkp/p3b1p1/3r4/5p2/1PR5/PN2KPPP/2R5 w - - 4 33,0.0,15.660536
13384439,r1bqk2r/pp1nbppp/2n1p3/2p1P3/2P5/5NP1/PP2QPBP/RNB1K2R b KQkq - 0 9,0.01,15.660536
11192597,r1bq1rk1/pp3pbp/n2p2p1/2pP4/4P3/3B1N2/PP3PPP/R1BQR1K1 b - - 3 11,0.196,15.660534
9337919,8/2R3p1/4pb2/3p1k2/3P1BP1/r1P2K1P/8/8 b - - 0 35,0.0,15.66053
12450905,r1bq1rk1/pp1n1pbp/2p2np1/3Pp1B1/2P1P3/2N5/PP1QB1PP/R3K1NR b KQ - 0 10,0.0,15.660528
7144029,r1bq1rk1/pp2bppp/2n1pn2/1B1p4/3P1N2/2N1PP2/PP4PP/R1BQ1RK1 b - - 5 12,0.03,15.660526
4693191,rn2qbk1/ppp2pp1/3pbn1p/8/3P1B2/2NB1N1P/PPP2PP1/R2Q2K1 w - - 2 13,0.044000000000000004,15.660526
409387,5r2/1p4kp/p2p4/3P2p1/3R4/2P3P1/PP4P1/7K b - - 0 33,0.0,15.660524
11997223,3rkb1r/pp2pppp/2n1q3/8/2P5/4BQ2/PP3PPP/3RKB1R b Kk - 2 14,0.0,15.660522
5887028,4rrk1/1ppqbppp/p1npbn2/P3p3/2B1P3/3P1N1P/1PPN1PP1/R1BQR1K1 w - - 0 11,0.0,15.660521
12922724,8/p3kp1p/B3p1b1/n1K3p1/3PP3/6P1/3N3P/8 b - - 1 39,0.0,15.660521
5785602,r2q3k/6p1/pp2Q2p/2pP4/8/8/PP4PP/2R3K1 w - - 1 30,0.07,15.660519
12382108,r1bq1rk1/1p1n1ppp/p2b1n2/3Np3/2P1P3/3B1N2/P2B1PPP/R2Q1RK1 b - - 0 13,0.0,15.660519
10305630,r1qr1k2/pp1b1p2/4pp1p/8/1Q6/3B4/PPP2PPP/3R1RK1 b - - 3 19,0.052000000000000005,15.660515
919468,r6r/ppp2kpp/8/8/1b4PP/2N5/PPPK1P2/R6R b - - 0 21,0.0,15.660515
13066685,rn3rk1/p3ppbp/1p4p1/2pq2B1/3PR3/5N2/PPP2PPP/R2Q2K1 w - - 2 14,0.002,15.660509
4461360,r1b2rk1/pp3ppp/2nq1n2/8/2Pp4/3P1NP1/5PBP/RN1QR1K1 w - - 2 14,0.21,15.660505
5676551,r1bqk2r/pp1pppbp/6pn/8/B2pP3/8/PPPPNPPP/R1BQ1RK1 b kq - 1 8,0.006,15.660504
6138425,r1bqk2r/pp1pppbp/6pn/8/B2pP3/8/PPPPNPPP/R1BQ1RK1 b kq - 1 8,0.0,15.660504
1931604,r2q1rk1/pppbppbp/6p1/8/Q2n4/2NP2P1/PP2PPBP/R1B2RK1 w - - 1 12,0.0,15.660504
5544472,r4rk1/1pQq2pp/4pp2/pb1p4/3P1P2/P3PN2/1P4PP/2R1K2R b K - 1 19,0.013999999999999999,15.660495
1043881,5rk1/1p2rp1p/3q2p1/p1pPb3/P1P5/1P1B3R/3Q2PP/5RK1 b - - 4 24,0.008,15.660493
10248360,r1b2r2/1p2p1kp/n1p2pp1/3q4/8/1p1P1NP1/PQ2PPBP/R4RK1 w - - 0 15,0.0,15.660487
8812622,4r1k1/p4p2/3ppnnb/4r3/3q4/1BN5/PPP3Q1/1K3R1R w - - 0 28,0.0,15.660485
13574712,r3kb1r/pp2pp1p/2n1bp2/2qp4/Q3P3/2P2N2/PP1N1PPP/R3KB1R b KQkq - 2 9,0.0,15.660483
512890,r1b1k2r/bpp1qp2/p2p2n1/3B3p/P1nPP1pP/3N2B1/1P3PP1/R2Q1RK1 w kq - 0 19,0.0,15.660481
4495989,3rrbk1/1p3ppp/p7/2p1B3/8/2P2Q1P/Pq1N1PP1/R4RK1 b - - 3 21,0.0,15.66048
7686141,8/p3pp1p/1b1k2p1/1P1p4/2r5/P2KP1P1/1B3P1P/R7 b - - 2 33,0.0,15.660474
6635727,3r3r/pp5p/4p3/4kp2/1Pp5/2P1P3/P3K1PP/3R3R b - - 2 25,0.0,15.660472
11384281,r2q1rk1/pb1nppbp/1p1p1np1/2p5/3P4/2P1PNBP/PP1NBPP1/R2Q1RK1 b - - 3 10,0.046,15.66047
6161027,6k1/1p3pp1/2p1n3/1r4p1/nB2P1P1/1B2KP1P/P1R5/8 w - - 8 40,0.0,15.660463
13585116,2r2rk1/pb1nqppp/1p1p4/3p4/3Pn3/1P1BPN2/PQ1N1PPP/R1R3K1 b - - 5 14,0.002,15.660461
13119751,2q2rk1/1b3ppp/2n5/8/8/1Q2B2P/4BPP1/5RK1 w - - 2 31,0.0,15.660461
1134847,8/4b3/3p1k2/2p1p2p/prP5/1P3R1P/P3KP2/2B5 b - - 3 36,0.0,15.660458
11178514,r3kb1r/1p3pp1/1pn1pn1p/2pp1b2/3P1B2/P1P1PN2/1P2BPPP/RN3RK1 b kq - 1 10,0.0,15.660456
13147546,r2r2k1/p3pp1p/2p1b1pb/2B5/2n5/1NN2PP1/PP2PR1P/R5K1 w - - 0 20,0.0,15.660452
11872838,2r3k1/1p1bpr1p/p2pN1p1/3Pb3/8/R1P1RBPP/5P2/6K1 b - - 0 25,0.262,15.66045
11118291,8/1p2r1k1/p1pb1p2/3p3p/3P4/P2NPP2/1P1K1P2/2R5 b - - 1 34,0.07,15.660448
12088449,r2q1rk1/pb3ppp/1pn2b2/3p4/3P4/P2BBN2/1P3PPP/2RQ1RK1 w - - 2 15,0.0,15.660446
5267340,6k1/pp2r1pp/4Pn2/2p2b2/3n1N2/1P1P2P1/P2B1KBP/4R3 w - - 1 26,0.114,15.660446
328552,1r6/1p1b1k1p/3p1np1/p1pP4/2P5/2N2B1P/PP4P1/4R1K1 w - - 1 29,0.0,15.660444
14058406,r3r1k1/pp1bb1pp/5p2/3Ppn2/4N3/1P3N2/PB3PPP/2R1R1K1 b - - 2 18,0.032,15.660444
9225065,rn1q1rk1/pbp1ppbp/1p3np1/8/2BP4/2N2N1P/PPP1QPP1/R1B2RK1 w - - 2 10,0.08,15.66044
8700238,r4rk1/p1p2qp1/1p1pb1n1/5pB1/2P2N2/1P4Q1/P4PPP/3R1RK1 b - - 5 24,0.002,15.660439
3662075,r1b2rk1/4q1pp/1ppbpn2/p2PNp2/Pn1P4/1P1BP3/1B1N1PPP/R1Q2RK1 b - - 0 13,0.0,15.660437
9762128,r2q1rk1/1p3ppp/2p1pnb1/p2n4/P1BP4/2P3N1/1P1B1PPP/R2QR1K1 w - - 1 15,0.04,15.660435
12586245,1rb2rk1/2p2p2/4pQ1p/p1q5/2p5/P3P3/1P3PPP/R3KB1R w KQ - 1 17,0.0,15.660425
1536402,rbb1r1k1/pp2qppp/2p5/4n3/3N2n1/2N1P2P/PPQBBPP1/R2R2K1 b - - 0 15,0.0,15.660425
11937397,r1bqk2r/4bppp/p1npp3/1p2n3/3NP1P1/1PN1B2P/P1P1QPB1/R3K2R w KQkq - 1 12,0.138,15.660424
5679454,r1b1kb1r/1pp1pppp/p1n2n2/5q2/2BP4/2N2N2/PPPB1PPP/R2Q1RK1 b kq - 3 8,0.118,15.660422
4720249,2r1kb1r/1p1b1p1p/p4p2/4pP2/q7/PN1n2Q1/2PN2PP/4RRK1 w k - 0 24,0.0,15.66042
12328282,1r1qk2r/pbp1bppp/2n1pn2/1p4B1/3P4/1P2PNP1/5PBP/RNQ2RK1 b k - 2 11,0.0,15.6604185
12797884,7r/ppk4p/2p2np1/4p3/2Pb4/1P1N2PP/P3KPB1/3R4 w - - 2 22,0.0,15.660415
3673423,r2q1rk1/2p1bppp/p1n1n3/4p3/P3P3/2P2N1P/3N1PP1/R1BQR1K1 w - - 0 18,0.0,15.660413
3458588,r2q1rk1/1p2bppp/2npbn2/p3p3/P3PP2/1NN1B3/1PP1B1PP/R2Q1RK1 b - - 0 11,0.0,15.660413
7456152,8/pp5p/8/3p1k2/4r3/5KP1/PP3R1P/8 w - - 7 39,0.0,15.660413
13987155,r2q1rk1/1p2bppp/2npbn2/p3p3/P3PP2/1NN1B3/1PP1B1PP/R2Q1RK1 b - - 0 11,0.024,15.660413
13017163,r2q1rk1/1p2bppp/2npbn2/p3p3/P3PP2/1NN1B3/1PP1B1PP/R2Q1RK1 b - - 0 11,0.07200000000000001,15.660413
9264913,rnb3k1/ppp4p/5bp1/5pN1/2P1p1n1/1P4PP/PN2PPB1/R4RK1 b - - 0 15,0.0,15.660405
5981869,6rk/pp2q2p/4p3/3pPp2/5P2/4Q1P1/PPR5/6K1 w - - 4 31,0.184,15.660405
5886707,b7/p4p2/Pp1bk1p1/1Pp1p1P1/2P1P3/1n1KBP1N/8/4N3 w - - 8 39,0.01,15.660401
7362632,8/pp2r2p/6p1/3k1p2/4nP2/3KP2P/P2N1P2/2R5 w - - 8 37,0.0,15.660394
3901087,4R3/2q3pp/4Qpk1/2p5/p1pr4/P6P/1P3PP1/6K1 w - - 4 37,0.0,15.660392
6011218,5rk1/4b3/p1bp1r1p/1p2p3/4P3/P1NB3P/1PP4P/4RRK1 w - - 0 24,0.004,15.660388
12091815,rnbq1rk1/pp1p1ppp/5n2/P2Pp3/Q3P3/8/P2P1PPP/R1B1KBNR b KQ - 0 8,0.0,15.660386
13003304,r2q1rk1/pppbnpbp/3p2p1/3Pp3/1PP1P1n1/2N1BN2/P3BPPP/R2Q1RK1 w - - 1 12,0.032,15.660383
8865732,1rbq1r1k/5ppp/2np4/pp1Np1b1/4P3/1BP5/PPN2PPP/R2Q1RK1 w - - 0 16,0.0,15.660381
13612661,r4rk1/1bp2p1p/p4p2/np1B4/4Rp2/2P2N1P/PP3PP1/3R2K1 w - - 0 19,0.027999999999999997,15.660376
1010465,6k1/5p1p/8/2r1N2n/4P3/5P2/3R1K1P/8 w - - 1 37,0.192,15.660376
8637833,5rk1/2q1Bpbp/1np1b1p1/8/Q3N3/2PB4/5PPP/4R1K1 w - - 1 24,0.0,15.66037
376563,r1bq1rk1/pp3ppp/2nb1n2/2pp4/3P4/1P1BPN2/PB1N1PPP/R2Q1RK1 b - - 6 10,0.046,15.660366
7670779,r2r2k1/pb2qppp/2npp3/2p5/2P5/1P3NP1/P1QRPPBP/3R2K1 b - - 4 17,0.016,15.660364
9991495,3r1rk1/1p3qp1/p1bb1nnp/2p5/2P2P2/2NBP1PP/PBQ5/R4RK1 w - - 0 19,0.0,15.660358
12392351,r7/8/3pk2p/8/3PK1PP/p7/R7/8 b - - 0 38,0.006,15.6603565
